ROS2_Clock,Topic_Name,Data_Keys,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8
1776371410751709237,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.124831,-0.166821,9.314666,0.002566,0.009938,-0.002048,-0.000579,0.161809,-0.013711
1776371410755438096,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.236478,-0.100642,9.405583,-0.013999,0.008813,0.008177,-0.000536,0.161894,-0.013692
1776371410759166732,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.283987,0.030044,9.400883,-0.020381,0.001483,0.027574,-0.000530,0.161935,-0.013649
1776371410761828228,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.307767,0.115609,9.365127,-0.012898,0.003812,0.030247,-0.000513,0.161979,-0.013605
1776371410765418651,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.300640,0.108499,9.317397,-0.004896,0.006356,0.015176,-0.000489,0.162025,-0.013580
1776371410767192694,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.267384,0.075319,9.298239,-0.005983,0.011099,0.008161,-0.000467,0.162077,-0.013565
1776371410769209113,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.248380,0.044460,9.283888,-0.010768,0.000267,0.013596,-0.000450,0.162116,-0.013541
1776371410769756043,/encoders,"encoder_left,encoder_right",0,6753
1776371410770306717,/motor_speed,speed_setting,11
1776371410771502885,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.215074,0.035085,9.312428,-0.015567,-0.002387,0.020606,-0.000437,0.162151,-0.013508
1776371410773152923,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.179442,0.011433,9.331431,-0.018253,0.001862,0.017358,-0.000427,0.162191,-0.013478
1776371410777340454,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.131933,-0.035968,9.307471,-0.016122,0.005131,0.016265,-0.000415,0.162235,-0.013450
1776371410779445452,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.110553,-0.104890,9.288358,-0.003826,0.009750,0.021615,-0.000389,0.162285,-0.013418
1776371410781274921,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.103452,-0.131041,9.288353,-0.003828,0.010295,0.021610,-0.000366,0.162339,-0.013386
1776371410785191210,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.139084,-0.105009,9.309906,-0.005432,0.005764,0.013031,-0.000349,0.162388,-0.013366
1776371410787174668,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.155712,-0.033688,9.314692,-0.004344,-0.002331,0.015224,-0.000330,0.162427,-0.013343
1776371410789157774,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.158088,0.040069,9.317054,-0.011288,-0.002285,0.022753,-0.000317,0.162465,-0.013308
1776371410791150544,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.146235,0.073427,9.302699,-0.013454,0.012980,0.026972,-0.000301,0.162526,-0.013264
1776371410794647044,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.127232,0.035430,9.269265,-0.009167,0.005875,0.021632,-0.000283,0.162567,-0.013234
1776371410797208057,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.115355,-0.035910,9.259721,-0.004354,0.004825,0.020023,-0.000258,0.162612,-0.013204
1776371410799186650,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.110603,-0.112037,9.259739,-0.005958,0.004803,0.020024,-0.000238,0.162658,-0.013174
1776371410799740685,/encoders,"encoder_left,encoder_right",0,7075
1776371410800301951,/motor_speed,speed_setting,11
1776371410801439557,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.143860,-0.138347,9.290850,-0.008115,0.012892,0.018369,-0.000226,0.162717,-0.013147
1776371410803550699,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.172240,-0.140819,9.364865,-0.009173,0.010789,0.023231,-0.000222,0.162776,-0.013115
1776371410807283047,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.214999,-0.119574,9.510494,-0.008611,-0.004487,0.019547,-0.000233,0.162855,-0.013053
1776371410811309388,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.174616,-0.119412,9.455519,-0.003794,-0.008295,0.015802,-0.000242,0.162891,-0.013034
1776371410813403185,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.139109,-0.121671,9.343315,-0.008640,0.008559,0.019467,-0.000264,0.162945,-0.013010
1776371410817119181,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.105852,-0.121537,9.233488,-0.009720,0.017369,0.026411,-0.000290,0.163008,-0.012979
1776371410819255187,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.101101,-0.100101,9.204839,-0.004891,0.005341,0.018945,-0.000315,0.163056,-0.012958
1776371410821210292,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.134358,-0.043125,9.247845,0.002065,-0.000691,0.010910,-0.000332,0.163097,-0.012949
1776371410823166293,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.181867,0.013794,9.319515,-0.011294,-0.002959,0.015764,-0.000363,0.163135,-0.012930
1776371410825167863,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.212773,0.020804,9.384008,-0.026263,0.002571,0.031866,-0.000406,0.163181,-0.012888
1776371410829776592,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.205647,-0.048176,9.419803,-0.016630,-0.000535,0.032956,-0.000436,0.163224,-0.012847
1776371410830673166,/encoders,"encoder_left,encoder_right",0,7403
1776371410831494185,/motor_speed,speed_setting,11
1776371410832087901,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.170015,-0.131318,9.414972,0.004743,-0.001136,0.014135,-0.000454,0.163261,-0.012835
1776371410833277316,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.146260,-0.126463,9.350495,0.013285,-0.000717,0.001227,-0.000471,0.163294,-0.012841
1776371410835270022,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.174791,-0.000464,9.259865,-0.001157,0.006350,0.011944,-0.000503,0.163336,-0.012832
1776371410839160967,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.210423,0.154066,9.209797,-0.027338,0.006401,0.033995,-0.000519,0.163389,-0.012782
1776371410847958027,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.234178,0.189664,9.236086,-0.027318,0.002288,0.046384,-0.000505,0.163420,-0.012713
1776371410850617795,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.141484,-0.145476,9.333788,-0.001691,0.001247,0.001222,-0.000382,0.163504,-0.012654
1776371410851500320,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.165239,-0.076564,9.298037,-0.012919,0.009032,0.018927,-0.000360,0.163549,-0.012622
1776371410855315551,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.200871,0.039893,9.298081,-0.016098,0.003920,0.038312,-0.000337,0.163584,-0.012566
1776371410857879060,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.227001,0.092138,9.329143,-0.011270,-0.002482,0.041033,-0.000303,0.163608,-0.012506
1776371410859455592,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.177091,-0.048052,9.360081,-0.003291,0.006398,0.016253,-0.000227,0.163661,-0.012433
1776371410860295940,/encoders,"encoder_left,encoder_right",0,7729
1776371410860790868,/motor_speed,speed_setting,11
1776371410865314314,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.172340,0.051910,9.312315,-0.005944,-0.001718,0.020060,-0.000147,0.163714,-0.012378
1776371410867689561,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.193670,0.211265,9.262201,-0.014487,-0.002170,0.031361,-0.000112,0.163724,-0.012329
1776371410871370515,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.219800,0.320621,9.231211,-0.025723,0.004889,0.039392,-0.000089,0.163738,-0.012267
1776371410873805539,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.234052,0.301527,9.219326,-0.017186,0.011416,0.033441,-0.000056,0.163759,-0.012215
1776371410877440956,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.243554,0.192028,9.259952,0.000465,0.006107,0.027013,-0.000002,0.163773,-0.012173
1776371410879739080,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.260157,0.075365,9.314908,0.001553,-0.005381,0.022236,0.000052,0.163775,-0.012138
1776371410881356446,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.253031,0.051598,9.369771,-0.018773,0.000999,0.029734,0.000120,0.163795,-0.012051
1776371410886259552,/odom,"pos_x,pos_y,orient_z",0.0383,0.0017,0.0559
1776371410887772978,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.196020,0.142252,9.314716,-0.007540,0.001226,0.033495,0.000204,0.163824,-0.011944
1776371410889343430,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.167490,0.144751,9.271696,-0.011283,0.000589,0.031350,0.000244,0.163834,-0.011895
1776371410890260869,/encoders,"encoder_left,encoder_right",0,8064
1776371410891229381,/motor_speed,speed_setting,11
1776371410893353195,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.146111,0.121042,9.233479,-0.013430,0.005479,0.032938,0.000281,0.163851,-0.011844
1776371410895676504,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.138984,0.092515,9.231088,-0.012894,0.004390,0.032406,0.000319,0.163866,-0.011793
1776371410897872417,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.136609,0.078247,9.259715,-0.006467,-0.000964,0.031895,0.000364,0.163875,-0.011745
1776371410901410486,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.139084,0.094877,9.285970,-0.008072,0.000176,0.035644,0.000409,0.163885,-0.011692
1776371410903471995,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.150961,0.123384,9.300303,-0.013958,0.003958,0.038852,0.000446,0.163899,-0.011633
1776371410905147634,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.148586,0.140051,9.295519,-0.016095,0.003406,0.039930,0.000482,0.163911,-0.011573
1776371410909106805,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.162838,0.137614,9.269314,-0.008609,0.002372,0.037246,0.000526,0.163923,-0.011517
1776371410910020372,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.186568,0.144661,9.255054,-0.003804,0.003403,0.030789,0.000575,0.163935,-0.011470
1776371410913720142,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.298215,0.191803,9.307809,-0.016629,0.006799,0.047443,0.000659,0.163971,-0.011352
1776371410917318630,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.321970,0.156014,9.381842,-0.022482,-0.003454,0.055563,0.000688,0.163979,-0.011271
1776371410919400459,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.298215,0.072824,9.434299,-0.012327,-0.006796,0.043749,0.000727,0.163984,-0.011207
1776371410919899579,/encoders,"encoder_left,encoder_right",0,8406
1776371410920417644,/motor_speed,speed_setting,11
1776371410923450865,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.222200,-0.003017,9.405504,0.003159,-0.002487,0.030281,0.000783,0.163994,-0.011162
1776371410925799263,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.143810,-0.012220,9.326578,-0.002201,0.005680,0.035079,0.000834,0.164015,-0.011111
1776371410927721022,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.103427,0.047433,9.238180,-0.020912,0.009466,0.047968,0.000864,0.164039,-0.011040
1776371410929652606,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.079672,0.102259,9.192768,-0.021959,0.000850,0.052852,0.000893,0.164052,-0.010963
1776371410933436124,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.058293,0.095206,9.185559,-0.012335,-0.000738,0.048019,0.000934,0.164062,-0.010893
1776371410935130996,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.041665,0.026265,9.187929,-0.008605,0.002452,0.041549,0.000979,0.164074,-0.010833
1776371410939598664,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.039289,-0.095084,9.209443,-0.013962,0.005567,0.037770,0.001055,0.164105,-0.010714
1776371410941509863,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.079648,-0.052410,9.214297,-0.007540,0.002354,0.035637,0.001101,0.164111,-0.010660
1776371410944215905,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.124781,0.052110,9.204829,-0.010746,0.003488,0.040471,0.001143,0.164120,-0.010600
1776371410945676210,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.181792,0.158962,9.188234,-0.024118,0.007760,0.046366,0.001170,0.164134,-0.010530
1776371410949795354,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.253056,0.196749,9.212260,-0.028401,0.013245,0.052253,0.001193,0.164156,-0.010452
1776371410950420879,/encoders,"encoder_left,encoder_right",0,8750
1776371410951093701,/motor_speed,speed_setting,11
1776371410953768190,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.286338,0.132361,9.312573,-0.019838,0.008999,0.051196,0.001229,0.164178,-0.010368
1776371410955425973,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.288713,0.020511,9.436680,-0.009667,-0.001376,0.041032,0.001267,0.164185,-0.010315
1776371410957822788,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.267334,-0.050791,9.512996,-0.004862,-0.002588,0.030821,0.001315,0.164191,-0.010268
1776371410961264982,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.200821,0.035143,9.391120,-0.027846,0.003484,0.052840,0.001376,0.164205,-0.010135
1776371410965587109,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.186518,0.075662,9.298019,-0.027309,0.005221,0.058212,0.001400,0.164219,-0.010050
1776371410967560583,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.155637,0.044852,9.252623,-0.016073,-0.001275,0.051254,0.001438,0.164224,-0.009976
1776371410969388771,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.129507,-0.016912,9.231110,-0.011272,-0.002005,0.037814,0.001479,0.164229,-0.009919
1776371410973256004,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.096251,-0.038195,9.204789,-0.009674,0.000714,0.036724,0.001522,0.164237,-0.009864
1776371410975241829,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.079648,-0.002438,9.183265,-0.020381,0.009381,0.043131,0.001553,0.164255,-0.009799
1776371410977237768,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.091525,0.052244,9.173730,-0.028392,0.008899,0.052276,0.001575,0.164272,-0.009721
1776371410979265451,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.108153,0.059316,9.207170,-0.023025,0.002011,0.057688,0.001605,0.164281,-0.009637
1776371410980024196,/encoders,"encoder_left,encoder_right",0,9105
1776371410980946083,/motor_speed,speed_setting,11
1776371410982871426,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.129532,0.006879,9.262117,-0.017160,0.006841,0.050134,0.001642,0.164295,-0.009564
1776371410985322324,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.210348,-0.014872,9.388782,-0.012367,0.006555,0.031310,0.001722,0.164322,-0.009462
1776371410989304984,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.279236,0.077655,9.427094,-0.021438,0.003412,0.044233,0.001752,0.164333,-0.009395
1776371410993267067,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.350500,0.153515,9.448718,-0.027293,-0.002352,0.059858,0.001775,0.164343,-0.009308
1776371410995212283,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.364753,0.127282,9.455922,-0.026759,-0.000653,0.063075,0.001798,0.164360,-0.009218
1776371410997206526,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.281636,-0.031820,9.455774,-0.017675,-0.000084,0.057691,0.001831,0.164379,-0.009136
1776371410999198720,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.148611,-0.216892,9.441191,-0.005393,0.000880,0.042090,0.001871,0.164408,-0.009077
1776371411001285221,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.027462,-0.294931,9.381268,0.001018,-0.003088,0.028667,0.001856,0.164445,-0.009045
1776371411003254790,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.965700,-0.204258,9.271331,-0.010742,-0.003734,0.031899,0.001802,0.164433,-0.009012
1776371411007245834,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.979878,-0.032971,9.166319,-0.028384,0.004532,0.051224,0.001737,0.164416,-0.008949
1776371411009258349,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.008384,0.069236,9.116253,-0.039064,0.004124,0.066284,0.001668,0.164392,-0.008865
1776371411009765790,/encoders,"encoder_left,encoder_right",0,9464
1776371411010257934,/motor_speed,speed_setting,11
1776371411011331826,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.032138,0.019169,9.147347,-0.024099,0.001915,0.053387,0.001617,0.164362,-0.008800
1776371411013179919,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.032138,-0.128365,9.218977,-0.002193,0.001855,0.034026,0.001587,0.164332,-0.008763
1776371411017192244,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.058268,-0.247450,9.281120,-0.005949,0.005505,0.028630,0.001544,0.164315,-0.008734
1776371411019181558,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.063169,-0.245117,9.319321,-0.019834,0.001226,0.042084,0.001485,0.164297,-0.008685
1776371411021200569,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.115429,-0.152523,9.305104,-0.022506,0.004621,0.051208,0.001425,0.164285,-0.008624
1776371411024476389,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.127306,-0.038351,9.276461,-0.017157,0.003588,0.050136,0.001371,0.164271,-0.008566
1776371411027256097,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.120005,0.021199,9.226298,-0.023592,0.008137,0.037226,0.001247,0.164241,-0.008474
1776371411029333318,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.136634,-0.021700,9.252601,-0.020925,0.010870,0.036136,0.001186,0.164235,-0.008433
1776371411034184263,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.139009,-0.083579,9.307503,-0.021975,0.002777,0.039942,0.001122,0.164219,-0.008385
1776371411038203244,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.153262,-0.185959,9.367223,-0.023556,-0.004700,0.048047,0.001061,0.164196,-0.008330
1776371411039915365,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.127132,-0.295315,9.424456,-0.024656,0.008807,0.044750,0.000995,0.164193,-0.008277
1776371411040429174,/encoders,"encoder_left,encoder_right",0,9822
1776371411040953095,/motor_speed,speed_setting,11
1776371411041444920,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.096426,-0.352332,9.443505,-0.010758,0.003323,0.031317,0.000942,0.164184,-0.008244
1776371411046062289,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.094050,-0.297592,9.450634,-0.000081,0.006518,0.020006,0.000900,0.164179,-0.008227
1776371411047279833,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.108303,-0.159633,9.398131,-0.012879,-0.001998,0.038873,0.000846,0.164164,-0.008184
1776371411049399967,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.124931,-0.033582,9.326553,-0.037456,-0.005316,0.053951,0.000766,0.164144,-0.008117
1776371411051287358,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.127182,-0.031189,9.278829,-0.037491,0.010886,0.049039,0.000685,0.164145,-0.008056
1776371411053162876,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.089174,-0.123840,9.276382,-0.008095,0.013829,0.039339,0.000638,0.164148,-0.008014
1776371411055149310,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.084423,-0.230903,9.293113,0.005283,0.002331,0.024878,0.000604,0.164136,-0.007992
